"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"jboothmillard","14 January 2018","The original Jumanji is one of my favourite movies of my childhood, I remember seeing it twice in the cinema, so it was surprising to find out there would be either a sequel or a reboot, having seen a couple of trailers I was certainly interested, directed by Jake Kasdan (Walk Hard: The Dewey Cox Story, Bad Teacher). Basically it opens in 1996, in Brantford, New Hampshire, teenager Alex Vreeke (Mason Guccione) is given the board game Jumanji by his father, after it buried in the sand on a beach. Alex ignores it, being a board game, but in the night the game magically transforms into a video game cartridge, when he plays it, he is teleported into the game. Twenty years later, four students at Brantford High School are in detention, Spencer Gilpin (Alex Wolff) who is caught writing essays for Anthony ""Fridge"" Johnson (Ser'Darius Blain), who is also in detention for the plagiarism, while Bethany Walker (Madison Iseman) and Martha Kaply (Morgan Turner) have been disrespectful towards teachers. Principal Bentley (Marc Evan Jackson) ridicules the four teenagers and assigns them to clean up the basement, specifically removing staples from hundreds of magazines ready for recycling. The four find an old video games console, and Jumanji, the multiplayer action-adventure video game, they decide to play, each choosing one of the four playable character avatars, the fifth one is inaccessible, when Spencer hits Start, the four are sucked into the game. They find themselves in the jungle, each now in their game avatars, Spencer is now tough, muscular explorer Dr. Xander ""Smolder"" Bravestone (Dwayne ""The Rock"" Johnson), Fridge is short zoologist Franklin ""Mouse"" Finbar (Kevin Hart) (he misread the name as ""Moose""), Martha is gorgeous commando and martial art expert Ruby Roundhouse (Karen Gillan), and Bethany is an overweight, male cartographer named Professor Sheldon ""Shelly"" Oberon (Jack Black). They realise they have been transported into the video game, they each have three lives, each of their avatars have a set of skills and weaknesses, and if they lose, they will actually die. They meet the game's non-player character guide Nigel (Rhys Darby) who explains their mission, with a backstory; big-game hunter Russel Van Pelt (Bobby Cannavale) wants to obtain the ""Jaguar's Eye"", a jewel that controls all animal life in the jungle. To win the game and go home, the players must return the jewel to an enormous jaguar statue and call out ""Jumanji"". Along the way, the group begins to lose lives through various means when completing levels in the game, but they work together to obtain the clues and continue on, whilst also trying to get away from the various creatures, and Van Pelt's men. The group are rescued in a game level by Alex (Nick Jonas), the fifth player, his avatar is pilot Jefferson ""Seaplane"" McDonough, he has been staying in a treehouse, built by Jumanji player Alan Parrish, because he has only one remaining life, Alex is shocked to learn that he has been trapped in the game for twenty years, the newcomers vow to help him get out. In the next level, they commandeer a helicopter and fly for the jaguar statue to return the Jaguar's Eye, upon landing Alex loses his last life after a mosquito bites him, but Bethany performs CPR in time, transferring one of her lives to Alex, saving him from dying. The group arrive at the statue, they find themselves surrounded by Van Pelt's forces and predatory guards, the five players working together, using their resources and skills, to distract the villains. The jewel is successfully returned to the statue, and they all call ""Jumanji"", the game ends, Van Pelt disintegrates into many rats, and the players return home, back to their former selves. Back in the real world, Alex is not with the other four, returning home, they find Vreeke household is no longer derelict, they find Alex (Colin Hanks) is now an adult, he was transported back to 1996, history was changed, and he is now married with a daughter named Bethany, in honour of the one who saved his life. In the end, Spencer and Fridge reconcile their friendship, Bethany becomes a better person with more socialising, and Martha starts dating Spencer, the four friends hear Jumanji's drumbeat in the school, they destroy it with a bowling ball to prevent anyone playing it again. Also starring Missi Pyle as Coach Web and Tim Matheson as Old Man Vreeke. Johnson also producing is always the reliable action hero, Hart and Black provide the laughs, and Gillan caused controversy with her costume, tiny shorts and a low-cut top, she is sexy and good at being the tough chick. This stand-alone sequel does reference the original, and has a nice tribute to former star Robin Williams, but it can be counted as its own movie, this one relies more on the laughs, the storyline is patchy but just about engages you, I really think it could have done with more danger, more creature encounters, but the special effects are done well, all in all it is a relatively fun action adventure comedy. Worth watching!","
            6/10
            "
"hajirabood","19 March 2018","From central intelligence movie I have expected the couple of kevin hart and the rock will be great again. oh my god kevin hart have really the talent to make a person laugh. all the cast members did their best in making this movie one of the memorized comedy movies. I have not wasted my money watching this movie in the theatre because it is really worth it. I will give this movie a rating of 7/10","
            3/10
            "
"bubbles-781-602285","7 June 2020","This film is brilliant. Completely wasn't what I expected, the characters that they play when they get sucked into the game are such a surprise and then the way they play them is brilliant. Jack Black and Dwaye are absolutely fantastic in playing their roles. It's an exciting film, some funny bits and all in all, a film I'll definitely watch again. 🙂","
            8/10
            "
"dar0417","13 February 2020","More of a kids movie than I was expecting. Maybe watching adult actors act like kids didn't work for me.","
            10/10
            "
"MuviFan73","2 January 2018","What is a game? I say, it's not something from where we cannot get out alive. Thus I liked the part where three lives were awarded to every counterpart playing the game, in main lead.The second thing I liked is that, if challenges were given, strengths in the form of respected avatars were given either way, to accomplish the given tasks.I also liked the part where it was possible to destroy game apparatus, thus saving the movie from getting into horror genre.Final verdict: Although I expected better, it is still worth a watch.","
            6/10
            "
"cummings93-564-200583","13 September 2019","Kind of funny for the first 60 minutes. Then just trails off into one-liners and teachable moments. This movie is too long. *Warning: Kevin Hart is more annoying than usual in this.","
            10/10
            "
"ayoreinf","25 December 2017","The original Jumanji is one of my all time favorites, of its genre. Mostly because on top of being a very effective kid fantasy movie, it uses cinematic language in a way that calls for very careful viewing. Something I didn't expect, and loved finding. (I always love this sort of a surprise). You won't find this clever usage of cinematic language in this one, but eventually it does make up for ir in a more straight forward manner, while not being any less clever. This one is a very well done movie. Superb acting, even though its often done in an underhanded style or maybe I should use the term subtle in this case. Anyhow, the greatest acting bits aren't obvious or spectacular, but are still there. When Dwayne Johnson ""smolders"", when Jack Black is being Bethany, when Karen Gillan is being Martha. I can't say any more without revealing too much, see the movie - you'll understand what I'm speaking about. Beyond the acting, this one is very carefully crafted to force actual teamwork, not just an instinctive support that was there in abundance in the original movie. In this one the group actually plans its moves repeatedly. I'm not saying there's no instinctive ""light bulb"" moments, but they too come as part of the story - it's a very well written story. The pacing, the editing, the CGI, and all other technical aspects of the movie are well above par. Bottom line - great fun movie with some added value to boot. Go see it, you'll have a blast.","
            6/10
            "
"MovieHead123","8 March 2018","I was skeptical at first because sequels usually turn out to be a disappointment, hence Mean Girls 2 and every Scream movie after the original one. I can name so many sequels in where I thought to myself, ""The should have just stopped after the first one"". I thought I'd feel the same way about Jumanji 2 Welcome To The Jungle, especially since the first one is one of the best movies of all time. It is a movie i shared with my daughter in hopes that it'd bring as much joy to her as it did to me as a child. Robin Williams and Kristin Dunst, talk about two of the most recognized actors in the 90's. Robin Williams played a big role in my childhood, as he brought so much laughter into my home with all of his movies, such as Mrs. Doubtfire, Ferngully, Aladdin, etc. He's the only celebrity who I've shed tears for when hearing the tragic news of his death (besides Anton Yelchin, that one hit me pretty hard too). Anyway, back to the point. You could see why my expectations for the second Jumanji were just ""blah"" so to speak. Boy, was I wrong! Of course, it doesn't compare to the original. However, it is absolutely hilarious and very entertaining. Not one dull moment. I LOVED IT! I could not stop laughing. I also choked up a bit in the end when grownup Alex tells Bethany that he named his daughter after the girl who saved his life. I always enjoy watching Jack Black and Dwayne Johnson. I love Kevin Hart as an actor, but not a fan of his standup. Anyway, I definitely recommend this movie. I gave it a 10. I gave the original Jumanji a 10 as well. but that's only because I couldn't give it a 20.","
            3/10
            "
"TheBestMovieYouNeverSaw","21 May 2019","That was an entertaining, yet entirely forgettable dumb action movie, with none of the charm or spectacle of its namesake.
The most spectacular thing about this movie is how forgettable it was. I saw it in the cinema with a friend, and within a year we had both forgotten that we had even seen it.","
            10/10
            "
"inko-30811","23 January 2018","This is a great movie and I have watched it over many times. Highly recommend this movie.","
            10/10
            "
"sjalkarjadottir","10 March 2018","... exceeded an expectation that was very low to start with though. I did like the chemistry between the characters, i liked the casting ... and it was an all in all very enjoyable movie.I was not blown away by the story though.. the story and the storytelling was stale and boring. It also seemed not to really know what it was trying to do with the game itself. If it was to be a computer game .. there were only very few and rather annoying snippets of what some computer games are like (like dumb NPCs and so) .. while if it was an adventure movie, those game sections felt out of place. While i liked the idea of it being a computer game, the director did not go the whole way .. and so it wasn t more than a little side feature, easily forgotten and irrelevant.The effects were rather bad in some scenes and OKish in others. CGI is not yet there though .. especially the animals looked very very bad (maybe they were meant to?) and did not blend into the world at all.However ... as i said, the character were good, and the movie as a whole was enjoyable.. just not outstanding.","
            10/10
            "
"janerosslj","8 May 2018","Pretty amazing actors, nothing against them. But the soundtrack adds a level of cringe that can't be ignored unfortunately. I watched it once, and would never want to watch again. A lot of scenes are super cringe worthy and I think the movie could have been cut In half of they took all those scenes out.","
            3/10
            "
"kastri_gr","15 January 2018","Junmaji Welcome to the jungle was a movie i couldn't expect it could be so exciting.The first Jumanji was very good thanks to Robin Williams who in my modest opinion was a very talented actor not only a comedian but this new version of Jumanji it was a pleasant shock for me.To begin with the movie is set first in 1996 when the jumanji board game was found on a beach and later we see the board game transformed to a video game for Atari console.The first person who plays transfered automatically to Jumanji in the jungle as a pilot and he waited there for 20 years until four young people (who were on detention in a highschool for mutlple reasons) found the Jumanji video game and they also transfered to the jungle as adventurous persons with great knowledge.Though someone can expect what he/she will see Jack Black and Dwayne Johnson act very funny in the movie such as Karen Gillan and Kevin Black give an awesome perfomance and i almost forgot the Van Pelt enemy in the Jumanji who is different in this new movie played by Bobby Cannavale.Rumors say that there is an alternative ending in which the Jumanji turns to a mobile application stated by the actress Karen Gillan.For me it is a movie ofcourse not for an oscar nomination but a movie with lots of fun and it is worth to be seen it in the cinema.","
            10/10
            "
"meganm-36931","25 March 2023","I'm so glad we first saw it in the theater! My kids and I, we feel on the floor laughing so hard! I live how the stars of the movie STAY true to their young characters throughout the entire movie. Jack Black totally pulls off the bright and beautiful Bethany while DJ is somehow always the best Spencer despite his grand physique. I've seen it many more times at home now and still cry at the end when they see Alex. It's a total blast adventure movie and it's great to see how the characters evolved was a result of their adventure together. The best part is that it's a feel good movie because it's week written, full of laughs and ends just how you want it to end.","
            6/10
            "
"vitoshablog","12 February 2022","Oh, so much fun, love it, well done! Family movie fun, I really enjoyed it!!! Great cast, great story line, fun and jokes, + adventure, whats not to like!!!","
            10/10
            "
"farismatthew-53074","11 January 2018","You know I feel like not enough people say this so looks like it is up to me, Hollywood needs to get original. I have personally watched a lot of the movies coming out recently and while sitting through this one it occurred to me that most of the are just remakes or sequels. why do people even go see these I mean went twice but that's because I take my reviews very seriously and look for minor details. The average person shouldn't be going around watching movies which have no original ideas, I mean you look at something like suicide squad, a great movie btw, and you realize that nothing like that has never been done before. I mean everything about it was original and compared to jumango, or what ever the name for this movie is, you realize that it is just a movie trying to be funny by reusing every joke ever heard. Overall the acting was sub par the worst by far being Jack Black. I had high hopes for him after his performance in Goose Bumps but man he really feel apart i guess. When it comes down to it I would say that if you do see this movie try to sneak in to as to avoid giving another unoriginal movie money.","
            5/10
            "
"wmarrion","1 September 2020","This is a fun movie to watch The sequel is even better than the first one but the first What is the first","
            3/10
            "
"Vartiainen","4 March 2018","You know what, in this age of endless remakes and soft reboots, I actually think that a sequel to Jumanji is not actually all that terrible an idea. I mean, the original 1995 adventure film already hinted at possible sequels with its ending and the story and the world of Jumanji is such that you can tell countless stories with it. Plus, it also has the fact going for it that the original film was not a great one. I mean, it's good and nowadays more than nostalgic, but it's not a masterpiece. There is room for improvement here.And while I do not think that this film surpasses the original, it does come very close to matching it in quality. It keeps the lighthearted, tongue in cheek tone of the original, updates the visuals, changes the story enough to remain interesting, while still wholeheartedly feeling like a Jumanji story.What I liked the most were the actors. The ones playing the actual teenagers were okay, even if their characters are about as three-dimensional as the original Super Mario Bros game. But it's the characters playing the game characters that are the saving grace here. From Dwayne Johnson and Karen Gillan as two invincible heroes to Jack Black and Kevin Hart as their bumbling sidekicks. The fact that they have to act like they're being controlled by teenagers is admittedly a cheap joke, but it's a joke that keeps on giving. Especially Black as a self-centered queen bee brat.And that's actually the perfect way to sum up the film. Its humour and entertainment value are... cheap... -ish, no way around it, but it's just the right kind of cheap. Perhaps I do miss the more serious moments and actual drama of the original just a little bit, and I cannot say that the film gets modern teenagers particularly well, but on the other hand the action scenes are better, the locations are more interesting and it's simply too much fun to disdain in any meaningful way.Grab a bucket of popcorn, pop a soda, lean back and take a trip to the jungles of Jumanji. Watch out for the hippos.","
            5/10
            "
"sophie_d","27 August 2018","For me this was one of those films where you are watching it and thinking ""I could stay in this moment forever"" and wishing that it the movie wouldn't end. It was so much more fun than I imagined it could be. The humour was brilliant and the acting was spot on and you never forgot that the adult faces you know so well are actually the teenagers that started the film, because they play them so well!Also I loved the little details such as in-game characters repeating their lines as it makes you feel like you are a kid again playing a video game as well as watching a great movie. The original was a classic and in my opinion this film took it to the next level with the use of new technology, imagination, a different angle, great writing and as I mentioned, brilliant acting.","
            7/10
            "
"tbills2","13 July 2018","Robin Williams' original Jumanji with Kirsten Dunst & Bonnie Hunt & David Alan Grier is an all-time, unforgettable, forever culturally relevant hilarious and fun family adventure with computerized monkeys.W2tJ >>>> 4 kids all crazy out of their minds, clearly, are thrust into a jungle inside a video game world each equipped with their own strengths and weaknesses OMG I LOVE THIS MOVIE!!! The cast is great! & really hilarious especially Karen. Karen Gillan is so hot! O M L. Lol!! I love the original Jumanji so much because it's so, so great but this one's just as good really just not nearly, nearly, nearly anywhere nearly as actually good, clearly.Love the Premise, Love the Comedy, Love the Special Effects, Love the Rock, Love the Black Jack, Love the K Hart, I Really, Really Love the K Gill & I Hate the Silly & Stupid Writing.The Jumanji wave has hit like the summer heat! & I'm positive Robin is sad he's missing it.O M sweet heavenly G Karen Gillan is so hot what a sweet red haired Jungle Super Goddess! ! I love her outfit.Video Games Rule! & Jumanji is a great word!!!!!! What does it mean?????I love this movie it's really good just like the original (they overthought it).Couldn't they get anybody from the original like Kirsten or Bonnie or......& WHERE ARE ALL THE ANIMALS?????!!!!!!! The characters like HATE animals in this.","
            7/10
            "
"geeboy37","3 March 2020","I actually really like The Rock but once I saw him trying to do a Danny Devito impression I couldn't even watch so I thought it was unbearable. I think most of the other comments on here are suckers for action films so that may be why their ratings are so high.","
            7/10
            "
"ffaass-24151","3 June 2021","Yeah I find the movie to be really funny but I feel like they make this movie to cash on nostalgia from jumanji 1 who was awesome this sequel feels like generic hollywood I still think that jumanji turn into a video game really sucks and destroy what made the original movie so cool and creepy!!","
            6/10
            "
"CANpatbuck3664","31 December 2017","If you play video games and are open to the actors/actresses in this cast, it would be hard not to geek out over this concept. Video game movies are hit and miss at best and maybe this was a new way to help that along. They took an existing property and made it a video game movie. There were cool instances where they brought in aspects of video games that genuinely worked (I liked the non-playable character gag where they can only have a few responses) and then there were other times where it was a little awkward and didn't translate effectively (the concept of the lives was a little clunky, they lost lives falling from some heights and not others and then using CPR to transfer one?). I have to admire their ambition but only partial points for execution.This is an action/comedy geared more towards families than adult audiences. Does it work on that level? I would say yes. The movie isn't hilarious but there were plenty of times where I was chuckling, and it also had some decent action in it. I don't think the movie was exceptional in either area, but it did its job. I did like how they brought in some Indiana Jones style elements too. Using specific traps and the returning the treasure to its rightful place were nice additions and made it feel like it was playing towards an old school adventure movie.I did have a couple of big problems with this movie. I felt like the characters of the kids were way too stereotypical (the awkward nerd, the self-involved pretty girl, the dumb jock etc.). I know that they can't be all completely fresh characters, but they still could have added a little more dimension by going in a different direction. The other is that the movie has some dialogue so bad that it will make you roll your eyes and snicker. I couldn't help but giggle at it (in an unintentionally funny way) and I know the movie is directed at kids but again I think they could have put a little more effort in. Other than playing with this cool idea, I thought the script for this was pretty mediocre. I also had a personal nitpick about more contemporary gaming being not referenced at all but that's admittedly due to the fact I wasn't involved in that era of gaming and I don't have a detailed memory of those type of games.As much as I had a couple of problems with the material, I wouldn't blame any of the main cast for it. Alex Wolff, Ser'Darius Blain, Madison Iseman and Morgan Turner as Spencer, Fridge, Bethany and Martha were all okay. They didn't really impress me, but I think that was more the material than anything. The adult actors all really sold out. Dwayne Johnson is his usual charming self, Kevin Hart is funny in spurts, Karen Gillan was great in her role and the meta jokes about her character were pretty funny. Jack Black was just short of mugging the entire movie but he was one of the few actors who could have made his part work. The biggest surprise was that I didn't mind Nick Jonas all that much. Bobby Cannavale is a good actor but his villain was so forgettable that it wasn't worth an actor of his calibre.I was psyched going into this movie, the scores across the board were better than expected and I thought the marketing for it was pretty good. I walked out having enjoyed Jumanji: Welcome to the Jungle but I did feel like it had the potential to be even better. Its doing well at the box office so maybe I'll like the sequel (if there is one) that much more. I would definitely like to see this cast again with the strong chemistry they had. I'd give it a 7/10.","
            9/10
            "
"allmets-38552","24 November 2019","A genuinely funny movie with some flaws and plot holes.","
            9/10
            "
"NoPantsBatman","6 January 2018","Jumanji: Welcome to the Jungle, the story of four teenagers, Spencer (Alex Wolff), Fridge (Ser'Darius Blain), Bethany (Madison Iseman) and Martha (Morgan Turner), who got stuck in a magical video game, which only way out is by finishing the game. It's a good concept, and the director Jake Kasdan delivered it in a funny way.While in the game, the teenagers transform into the characters they selected, which are played by Dwayne Johnson as Spencer, Kevin Hart as Fridge, Jack Black as Bethany and Karen Gillan as Martha. This transformation was a trigger for all of them to start questioning who they really are and to realize some of the problems and correspondent solutions to their problems. With a lot of adventure and a lot of funny moments, the movie definitely was not boring, and even though it had some corny moments, it was very enjoyable.As usual, Kevin Hart didn't disappoint with his humor. I just love seeing this actor in action. In my opinion, he deserved a bit more of screen time, but to be fair, the rest of the actors had to have their own time, and it was well distributed, I didn't feel like some got more attention than others, which is a good thing.Another thing that this movie succeeded to deliver was the feel and experience of a video game with ""real life graphics"". As a gamer, it was really funny to imagine myself in some of their situations. I don't want to spoil, you should see for yourself.Overall, the movie delivers what's intended: a Jumanji sequel. It has a lot of adventure, comedy and some good old life-changing moments. A solid 7 out of 10.","
            1/10
            "
"wycherleyp-960-470658","4 January 2018","I hate it when Hollywood decided to cash in on a beloved title so I did not go into this film with much hope, 
From the opening scene that was more or less a copy and paste from the ending of the original Jumanji it did not sit well with me.Thankfully this Jumanji film took me by surprise as it turned out to not be a reboot or Evan a sequel but a fresh new take on the game.A updated version of Jumanji that now involves it being a video game and not a board game. With a great cast from Karen Gillan to Dwayne the rock Johnson Jumanji is a brilliant fun film that edges on being a family film with some strong language but used in a comedy style.From the start of the game to the end Jumanji welcome to the jungle is a great start to 2018 and to be honest it's a film that was needed after a awful 2017 for films.With supporting cast from Jack black to kevin Hart Jumanji is a successful new take on a beloved title and I'll admit that I was wrong!","
            5/10
            "
"sanjusupercool1","12 January 2018","Such a fun time !! This was one of the most fun movies i have seen in 2017. Amazing cast , amazing and humorous script , great dialogue among st characters 
amazing visuals , nicely used 3D effects , high stakes makes this movie one of most fun times i have had in the theaters. Try to watch it in theaters , Its most definitely worth it.","
            7/10
            "
"maclock","22 February 2018","I went to see Jumanji: Welcome to the Jungle because I failed to correctly recall the start time of the movie that I had wanted to see and because my sister spoke positively about it. How I wish that I had gone home instead! Long story short, Jumanji: Welcome to the Jungle is a pretty bad film. I wouldn't bother watching it if I were you. Pass.","
            6/10
            "
"adamgill-45012","15 November 2018","If you want a film with many genuinely funny comedy moments, mucho action - and very little to think about - then Jumanji Welcome to the Jungle is for you!The premise is a la ""Tron"" - players sucked into an alternate ""game world"" with levels and quests to boot. The action is riddled with well-placed comedy and I did actually find myself laughing out loud. I also found myself sometimes uttering the next line in a very formulaic presentation (""...it's game over, man.."")A fun family action film with a bit of everything. The (comedy) acting is top notch, the action, pace and storyline is very predictable - and it is very, very watchable!","
            7/10
            "
"slimboy-63866","27 January 2018","They should label this as a kids movie, and it might be boring even for kids ! just watched the first 30 minutes . what a waste of time","
            9/10
            "
"blumdeluxe","9 February 2020","""Jumanji: Welcome to the Jungle"" tells the story of four teenagers that are sucked into a computer game and have to work together in order to win back their former lives while at the same time adopting to the new roles they've been given in this world full of dangers and threats.It is in a way logical to transfer the classic Jumanji story into modern times by just turning the board into a video game. Apart from the fact that the whole concept of getting sucked into a game seems pretty uncreative to me in general, this is a thought that I understand. The way it is carried out is actually decent. You can watch the movie with less cringe than I've feared, some lines are nice or funny. However, I just don't get rid of the feeling that this is more a cash cow than it is the personal interest of someone to make a good film. The result is your typical Hollywood blockbuster that everyone can live with but no one will call particularly priceworthy or remarkable.All in all this is a decent movie for what it is supposed to be. It is not more and in a way not necessary but you can spend an entertaining evening and forget about it afterwards.","
            6/10
            "
"miltrobinreynolds","25 March 2018","I cry rarely. It must be an extraordinarily strong emotional movie for me to cry watching a movie. I cried watching A Beautiful Mind. Why did I cry watching Jumanji: Welcome to the Jungle? Story was similar to that of Galaxy Quest (a great favorite of mine). But that's not why I cried. Humour was funny, some of it adolescent, but still funny. Moral of the story was good. All of the actors believable, interestingly complex. But that's not why I cried. I cried because I resonated with the feelings portrayed by the geeky couple. And for me, any movie that moves me to tears is a good movie. This is one that I'll buy and watch again.","
            8/10
            "
"alancitolee","6 March 2022","I haven't seen the original so I was curious.I think it hits the mark for the age range it's aimed at. I am 49 and sat down with Mum and Dad and enjoyed it.I think the concept of gaming draws me in because i remember the history of games since i was a teen. It was 8 bit, dodgy little sprites, good tunes and excellent game play. Very basic compared to nowThe character development, humour and teeny romance is good enough.The only thing is that the level of mystery, intrigue and suspence is minimal. There is little depth to the story. I think someone pointed out that the development of the bad guy is pretty thin. CGI is per usual too much and not good enough to grab imagination. This flattens everything for me most of the time.But funny and entertaining. Interesting characters. Plenty of dramatic clichés from Hollywood's store: ""gee, you were ace... Oh really, thanks..."". But i got into the romance and it's good light entertainment.","
            9/10
            "
"mark.waltz","2 July 2023","If there was ever a movie character whom I wanted to see walk into an open manhole (while constantly on their phone) is the vapid, self-centered character played by Madison Iseman who is beyond annoying to watch. Fortunately she's not on the screen for long, somehow turning into Jack Black as part of an online Jumanji game, but those minutes she is turns out to be worse than a week of detention. Fortunately the other three teenagers don't give motive for total Gen Z hatred, only being just moderately vapid and immature. The follow-up to the 1995 hit took 22 years to come up, only having a few references to the events of the previous film, so it's like a fresh start.The charismatic Dwayne Johnson is the avatar for another one of the characters, amused by his sudden abundance of muscle. They are all the antithesis of who they were in the real world, and it's poetic justice to see the popular girl who shouldn't be popular become the hefty Black, his scream at his reflection a delight. So this one has the characters in the jungle rather than the wildlife in suburbia, and seeing the adult actors acting like teens is added amusement. Black gets eaten by a hippo, gets taught how men urinate, and basically slams social media and mean girls through the character being obsessed with it and defending Iseman's behavior. I didn't feel the need to understand what's beneath the surface. Not as original as its predecessor, but it has its charms, is fast moving and funny, and full of intensity.","
            7/10
            "
"martin-powondra","26 October 2018","I liked the original and so I was a bit confused when they made a second part after 20 years, but it is amazing fun, better story and great actors!
I really enjoyed it.
Way better than the original!","
            9/10
            "
"paul_haakonsen","9 June 2018","Granted, initially I had somewhat dreaded to sit down and watch ""Jumanji: Welcome to the Jungle"" after having heard nothing but bad reviews and heard bad talks about this movie. And let's be honest, the original ""Jumanji"" movie with Robin Williams was indeed a classic in its own right.But still, I went to watch this sequel with my wife, and it turned out that it was actually a blast of an entertaining movie, and they captured the essence of the old movie while actually managing to upgrade the formula to a more up-to-date recipe.Lots of action and fast-paced adventure in the movie, and it is mixed up with a pinch of comedy and witty characters, so what's not to like?The CGI effects in the movie were quite nice and used well. Which essentially made the movie not overly reliant on being a CGI special effects galore.I was initially a bit concerned about having Dwayne Johnson and Jack Black in a movie such as this, but they actually carried the movie quite nicely.If you enjoyed the original ""Jumanji"" movie then you definitely should take the time to watch ""Jumanji: Welcome to the Jungle"".","
            10/10
            "
"kz917-1","10 April 2018","Ridiculously enjoyable. Definitely not for the very young as there are several crude/borderline adult jokes throughout the movie.All of the actors did fantastic jobs and brought zany comedic moments all through the film.Worth the rental for certain.","
            6/10
            "
"Triviagrasshopper","19 January 2022","Really wishing I hadn't been a snob when I heard this movie was going forward. Topping OG Jumanji? Impossible. Not wasting my time with a remake/spin-off that would tarnish an iconic Robin Williams classic. Robin Williams would have begged for a cameo if he'd been alive to read the script. Jack Black playing a teenage girl? HILARIOUS. They managed to build a sequel that not only holds its own against the original, but isn't really a sequel. I wasn't constantly comparing it to the original. Aside from the backbone of the original Jumanji (the name, the character trapped for 20 + years in the game, etc) storyline, they managed to make it better yet still pay homage to the original. I didn't feel like I was watching a rip-off of the first movie. I haven't even watched the 3rd movie yet but I'm already hoping there's plans for a 4th in the works.","
            10/10
            "
"studioAT","5 December 2019","The original 'Jumanji' starring the much missed Robin Williams was so beloved by so many, that I was sceptical about this film when it came out.Thankfully the original is both name checked and the spirit of it very much maintained in this fun sequel, that boasts some big action sequences and laughs along the way.I liked how tongue in cheek it all was also, with all the main cast clearly having the time of their lives.It obviously hit a chord with viewers, as at the time of writing another sequel is about to be released.","
            8/10
            "
"Calicodreamin","5 June 2020","Love this movie so much! the storyline is new and interesting but still remains true to the OG jumanji. The characters are so well cast and well acted, theres undeniable chemistry between the main cast. A really fun and lighthearted action comedy.",NA
"ronbell-23984","2 January 2019","This is way better than the original 1995 version.It's full of comedy and action, you would have to be a miserable person not to crack a smile and enjoy this.Great fun.",NA
"grantss","2 September 2018","Four high school teens are transported into Jumanji, a video game. They now have new bodies, all complete with unique strengths and weaknesses. They also have a mission - retrieve a previous gem from an evil warlord and return it to the statue it came from. Unless they do this, they'll never leave the game.Good fun. Fairly original - real life people being transported into a video game, and ending up as video game characters with abilities and weaknesses and a certain number of lives. The video game setting works well and the plot is quite seamlessly developed from this premise. The disparities between the real lives of the people and their in-game characters makes for some very interesting and often amusing scenes. Very funny at times.Good action scenes and CGI too.Entertaining.",NA
"dianamaria1408","30 December 2017","I didn't have high expectations anyway, but this movie really surprised me. I LOVED IT! There were a lot of people at the cinema watching this movie, and I liked the fact that everyone was laughing and was having a really good time. I think that's really important.
I don't usually laugh while I'm watching a movie... maybe I just smile. MAYBE.
But Jumanji:Welcome to the Jungle made me laugh. A lot. And those days weren't the best for me, so I really needed that.
I recommend it to everyone who wants to have a really good time. I'm sure you'll enjoy it.",NA
