"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"cinistersynthicate","21 October 2022","Without question this may very well be the second worst DC film for me, next to 2017 Justice League. For a project that has been over a decade in the making The Rock surely could've campaigned for a better director. Black Adam is one of the most bland comic book movies in years. For a movie that the rock swears is not trying to copy marvel the film does a whole lot of exactly that. The JSA's film debut is sadly not reliant on its wide spanning, fantastic source material and instead is treated like a discount X-men all lead by the one-toned Dwayne Johnson. For someone who was never a fan of the rock to begin with, I tried hard to clear my mind and be unbiased but the rock continues to only play the rock but in a cool costume, there is no feeling of a character being played on screen. The film continues to have this filter to it that does not fit and tries incredibly hard to be hardcore and 'Cool' but comes off by being as cool as flipping your jacket collar up while wearing sunglasses inside. Brosnan's Doctor Fate was without question the thing I looked forward to most when I went into this and this script did him absolutely no good, with dialogue and banter coming off at a CW level of cheap. In conclusion, this movie was made purely by Dwayne Johnson for Dwayne Johnson, it was made cheaply by a throwaway director who would toot the Rocks horn, and the studio just threw it out there to hope audiences would buy into this nonsense, Which clearly it wasn't working which is why in the final press cycle they had to reveal the post credit scene to attract people. Wait for streaming or something.","
            1/10
            "
"onze-kris","13 December 2022","Today's movies are filled to the brim with moving cameras.Most of the time they are unnecessary and from someone who has loved cinema all his life they come across as complete lack of understanding how to compose a shot.It's like finding the right angle to take a shot. All 2 hours long.The opening sequence, while it would have had some decent shots, if the camera didn't move that much.. is made worse by poor storytelling.I don't blame the person telling the story.The score of the movie has excellent songs.Hal Hartley, David Lynch , and movie student Tarantino are aware of the power of the right song at the right time.Here they are not the right song. But just music at random times really that sort of takeover how long the scene lasts...
Not the movie, not the story, just something random determines the length of a scene.The folks at Roger egbert. Once a respectable reviewsite of movies has watered down to influences wannabees.Often they rate movies according to box office.This makes sense from an influencer standpoint. They give what the masses want.I however I want to read about an Indonesian thriller that now got a small release. If it's bad than it's bad if it's good I want to hear about it.Or other obscure stuff that makes you excited to see.Not about why the box office movies are great.The same can be said about series.Series like squid game are all over the place. Giving it praise sometimes in places were it doesn't deserve praise.A series like sky castle goes mostly unnoticed.ALL OF US ARE DEAD , which actually is quite okay, gets way more attention than Kingdom which is at the top in it's genre.HOWEVER,
there is almost no way in finding that out unless you watch, watch till your eyes bleed.Dwayne Johnson got lauded for his acting at R. E.'s site.Uhm I think he is a good fit for the role. But I don't know if I would call it high level acting.ACTUALLY very little acting is required because of all the action scenes. And him lighting up well it is special effects...if standing or flying in a shot is acting looking at the back at your head, well than clearly I am missing something.I am aware that I have given a lot of 1's lately and honestly it bugs me.So I'll take a break from the box office and try to catch up on independent releases on bluray in 2023.I recently snagged up some anime series and honestly they are way better at keeping my attention and I am more often delighted watching them than frustrated.Because honestly I am frustrated that this movie was made .","
            5/10
            "
"mj-77488","20 December 2022","The fight scenes were great. Wish the parts in between had the same level of care.Some of the casting choices were bewildering, but not all of the supporting cast were hams. Some turned in great performances.The Rock was not bad, the lines they gave him weren't always the best. Would like to see him reprise the role.Aldis Hodge, and Pierce Brosnan were phenomenal. Especially Hodge. They turned in heartfelt moments, and conveyed true friendship. Could watch a prequel of just them meeting and going on their first missions.Quintessa Swindell, Noah Centineo were also solid additions to the Justice society, albeit not as impactful as Hodge.Bodhi Sabongui seemed very out of place and a lot of what they had his character do and say was baffling. For example, there's a moment where he is addressing a large crowd during a chaotic point of the movie, he seems like he's whispering, and had no intensity in his body which wouldn't fit the scenario at all.I truly wanted to like this film, but there are several moments I just groaned in disappointment, paused the movie just to walk away for an hour or a day. It was tough to chew.","
            4/10
            "
"PartTimeCritic","26 February 2023","BLACK ADAM (C) is a bit of a dizzying viewing as it begins with a prologue explaining a brand new pre-history for the DC cinematic universe - one that is complicated with all the stuff introduced from the Snyder cut of Justice League. Black Adam, played by Dwayne Johnson, is introduced as a superhero (connected with the film Shazam in ways I don't remember from that one) that essentially is Superman, except he chooses to use his powers for revenge and he is imprisoned by a powerful wizard council. Anyways, in modern DCU the modern city of Khandaq, built on that ancient city, is being oppressed and they are able to bring back Black Adam to liberate them. It gets complicated as there is a demon crown involved, an intergang authority, and Amanda Waller calls on a Justice Society (kind of like a Justice League or Suicide but good) to go and capture Black Adam. Essentially, the arc for Black Adam is that power isn't to be used for revenge, but for the good of others. It's the same message we got from the very first superhero breakthrough in Sam Raimi's Spiderman - with great powers come great responsibility. I felt serious superhero fatigue in this one with the amount of new lore, powers, and characters they throw at you. I'm sure the background in the comics is complicated, but the way it has played out in the movie makes Dr. Fate feel like a knock off Dr. Strange, Atom Smasher a knock off Ant-Man, and Hawk Man a knock off Falcon. Black Adam for most of the film is just Dwayne looking stern and serious, there's just not much charisma there to be honest. Despite tons of expensive CGI and handsome production values, everything here feels tired, extraneous, and obligatory. If the film had come out on the front end of the superhero trend I think it would be received better. By the time the big showdown with the Armageddon bad guy happens and an apocalyptic demon army arises, I just wanted it to be over.","
            7/10
            "
"RonnieCrown","24 November 2022","As a certified Marvel fan, I have never been overly impressed by DC. I decided to give this a watch out of sheer boredom and I was extremely surprised. The film was really good.Action-packed throughout, so I never had a chance to get bored. The CGI was pretty good, and even the humour injected into scenes were as intended - funny (but thankfully without being corny).Dwayne Johnson as Black Adam was believable and executed perfectly. I didn't know anything about the character Black Adam prior to watching, but I really liked him! Probably because he has qualities like me: No nonsense, straight talking and just wants to get on with it and get the job done. Even so, I would've liked to see just a tad more personality which was lacking.Although the story could've taken more risk and lacked some depth it was entertaining and fast-paced.Overall a decent superhero film.","
            1/10
            "
"genham","26 November 2022","Why does the rock insist on making these poor films. If they gave this story more thought and tried to create a realistic version of a comic book with good character development, great origin story that makes sense and characters not doing stupid things. It's a film made for children. I'm a big fan of comic books but when translated into a film they need to consider adults and what we might find intriguing and intelligent. This is just nonsense. He has the potential to do great acting. Ballers was brilliant. He needs to generate adult intelligent films if he wants to step up his film career. Maybe stick to good series rather than films. You don't care about anyone in this film. Acting is average. Story poor. Nothing creative. Poor origin story. Nothing very deep. A film I've seen a hundred times before designed for 7 year olds.","
            8/10
            "
"Rasalgheti_2000","21 October 2022","This could have been another generic superhero movie, or The Rock movie for that matter, full of over-the-top special effects, inhumane situations, and finally a boring and tedious movie, but somehow the script, the director and the actors manage to give us an entertaining story, to some extent fresh and above all with an important background message: what is justice? What is revenge? What is the difference between both? Can a hero become a villain? Can a villain become a hero? What is the motivation behind the actions you do? Really a great movie that puts DC / Warner on the map again with great force. I can only hope that it does well at the box office. All of you who haven't seen it yet, don't listen to the critics on Rotten Tomatoes or other similar sites. Those guys don't know shit!","
            3/10
            "
"trwbxcpr","20 October 2022","I went expecting something original and exciting, instead I had 2 hours of vague memories and predictable outcomes. It was a patchwork quilt made from every other superhero movie ever made but resulting in a Green Lantern style failure. From slippery Skateboarding brat antagonising the bad guys trying to look super edgy to cringe attempts at subtle humour Drax style that missed the mark. Cyclone was a waste of a character, her wind was colourful though. Pearce tried & was probably the only thing that came close to worth watching. There was little story, less character development and no genuine nemesis until the last 20 minutes, just a poor attempt at creating animosity and conflicts of conscience between the good guys and the predictably soon to be hero. Not one WOW moment, not one moment of tension. My Choc Top was the most enjoyable part of the movie.","
            5/10
            "
"imdb-ikysmoviedatabase","21 October 2022","I only watched the trailer of the movie last week. It didn't look like something to be really excited about but I still thought I'd give it a watch. And I managed to watch it on the first show in the local cinema in uk.The opening looked really good with great looking visuals. Action scenes were okay. It keeps switching between fast and slow-motion matrix style action. It partly made me think I'm watching a computer game on the big screen. Black adam has alot of flash lighting, as shown in the trailer, which was a bit annoying, but that's what the films all about with tech adam having God's powers.The story is average nothing special.Five thousand years ago, the city of Kahndaq was under the tyrannical rule of king Anh-Kot, who intended to create the Crown of Sabbac, which is known to give the wearer great power. After enslaving his people and forcing them to dig for ""Eternium"" - the magical crystal needed to create the crown - a young boy leads the slaves to revolt against him. When the boy is given the power of Shazam, transforming him into Kahndaq's heroic champion Teth-Adam, he kills Anh-Kot and ends his reign. So that's the opening before black adam wakes up in the present time, and the action really takes off.The movie keeps slowing down and in the end I felt as if it's really dragging. Over all it is an average movie. I'd say it's only a one time watch.Dwayne Johnson did fine playing black adam cause no acting skills were required for the role. He looked in great shape as always, but no wwe the rock gimmick is used here from him.Therer were only about 5 people watching the film in the first showing of the day. And all weekend occupancy of pre-booking is really bad for a big budget dc movie. Runtime is 2h 4 minutes so not to long without the ads.","
            2/10
            "
"acinemafan","27 December 2022","Dwayne Johnson has a lot of charisma, as exemplified in movies like ""The Jungle Cruise,"" and the ""Jumanji"" movies (he has a great sense of humor). His weakness appears to be dramatic acting (no a scowl is not considered acting).Now, Johnson's shortcomings may have been due to the director not directing him, because the rest of the film is bad, as well. It looks like it looks like it was made for the WB network, where you find those superhero shows in which everything is beautiful - including the cast.A man whose been resurrected after a thousand years, appears to be adjusting quite well. Wow. The quote between Hawkman and Tech-Adam that is shared by this very site is cringe worthy.","
            3/10
            "
"arficus","25 November 2022","This was hard to watch. I might expect action sequences to strain the bounds of credulity in such a film, but the dialogue? Wooden, nonsensical at times. Not any kind of nonsensical that adds anything, but just inane - writing so poor that it can't track the logical coherence between character, setting, and voice. It helped to remind myself that this was part of a comic book franchise.I'll sometimes watch such flicks just for the visual entertainment, eg The CGI. This film let me down in that department as well. Lots of high speed action that looked very cartoon like and flat. The morphing figures frequently reminded me of action sequences from popular cartoons of the 1930s such as Pluto and Mickey Mouse.If you're not already a fan of DC comic universe films (or whatever they're called) then definitely avoid. If you are a fan, please disregard what I've written and rock on.","
            1/10
            "
"kaskhan78","23 December 2022","First thing first. This movies should be taught in acting school how not to act. I mean the worst acting by the lead roles especially Sarah Shahi and the Aldis Hodge and we already know Dwayne Johnson can't act.Just for the sake of diversity this movie has all the bad actors of different color and it's coming from a person of color.I don't understand Hollywood new obsession with the accents, I mean the accents used in it made the movie even worst to the point of unbearable.I understand the people's obsession with super heros but to make a movie just for the sake of pleasing few is not a good idea.The humor in the movie was worst than middle school comedian.Try next time with better story, better actor and better accents.","
            1/10
            "
"glyugo","26 April 2023","Ouch.....it's really really....bad.Poor Pierce Brosnan, what's he doing in a crap like that? For the rock, no surprise but Pierce what happened?The dumbest superheroes ever seen...
a kind of Tinkerbell who has the power to make rainbows while swirling through the air.....wow really.....
a geek who becomes a clumsy giant...
a flying falcon superhero with a costume worthy of the worst Elton John years (my eyes still hurt)
the dumbest super villain seen in the last years, etc etc .... painful.Only ben Affleck is missing as batman and we touch the holy grail of the worst films ever
good luck for the future, to do worse seems impossible to me but please try.","
            3/10
            "
"BestBenedikt","20 November 2022","How can a 200 million dollar movie look this ugly? Every shot looks fake, every action sequence like straight out of Tarsem Singh's IMMORTALS, just with less style to it.Besides some weird exposition, there is almost no story to be found here - just lazy MacGuffin chasing as a framework for the most untasteful CGI extravaganza that makes you feel like experiencing a migraine aura. And if BLACK ADAM's dialogue doesn't manage to kill of your brain cells, I don't know what will.The context this movie chooses to localise itself in is also odd to say the least: a fictional country named Kahndaq, basically an americanized version of Iraq, occupied by ""international mercenaries"" - with a kid on his skateboard telling one of the evil occupiers that they are ""stealing our resources, suppressing our heritage"" within the first few minutes. That's strangely ideological and vague for the sake of being applicable to global audiences at the same time.I guess Pierce Brosnan is the only bright spot in this seizure-inducing schlock. And I still don't get why they won't just say ""Shazam!"" all the time.","
            1/10
            "
"SamfurinMinklefists","25 November 2022","Black Adam is such a bad movie, started watching last night had to turn it off. After composing myself, I started it again the next day, unfortunately it does not get better!The dialog is confusing, cringy and feels rushed. The music score felt cold and repetitive and had this non-stop false sense of foreboding. I understand what they were trying to do with the story but those intended 'emotional moments' just miss due to the lack of character development, something that can only be achieved through multi year/multi project films.I honestly don't know where the almost $200 million budget went, but I can tell you Warner Bros./DC need to step their CGI/Green Screen game up to ILM level. Thats where the bar is now.","
            1/10
            "
"liesl2020","18 November 2022","This movie is cheesy and uninspired. The story pace doesn't flow well, characters are one dimensional and the Rock really can't act. These types of movies are supposed to be fun escapism but this one just left me bored and sleepy. It takes itself too seriously. Hollywood needs to realise that it's audience has changed. We have seen these kinds of movies over and over. Now we expect more. Give us better character development, give us complex multifaceted characters. Also the non stop cliches are what makes this movie so uninspired. I thought DC was making a comeback with wonderwoman 1 and the newest suicide squad with giant starfish but unfortunately this is 10 steps back.","
            2/10
            "
"pensacolacomputer","22 October 2022","Well, they tried to something different I guess, but man this was really really disappointing.First the acting is not good. The Rock is dull at best. Sorry but he is a good wrestler but a bad actor. And where is his accent? Hes not suppose to have an American accent, but he does. Just more proof that he is not a good actor.Second issue is the story. It jumps around way too much. But on top of that its not that interesting. Sorry, I wanted to like it, I tried to like it ,but in the end, I just couldn'tThey screened this movie and it got the same score from people that Batgirl did, but that was canceled, so they probably should have done the same with this one too.2/10 - Not good.","
            4/10
            "
"Silvermoviewild","14 July 2023","Black Adam fails on all levels. I like Dwayne Johnson, I like the DC World but movies like this make me think otherwise. No character development, no wise cracks from the Rock and a lack of a good story. Warner Brothers, please stop trying to be Marvel. Be more Richard Donner, Christopher Nolan, tell a story give the audience a reason to hate and love characters. Don't rely on effects, I felt like I was watching a really bad version of Transformers!! I didn't even watch this at the movies, because I had already heard the ending credits were better than the film and I love going to the movies. Bring us better or don't bring nothing at all.","
            1/10
            "
"chantelleg-78777","6 November 2022","This movie was so bad that it's not even worth a review, except to say no acting, all CGI, must be desperate for an income, else can't explain why Dwayne would put his name to it. Both my husband and myself felt that it was such a waste of money towards Marvel rubbish futuristic green screen movies. They lack a plot, looks like Dwayne is wearing half a dress and pants and can't act to save his life. He used to stand for a bit of comedy and a good laugh. Lockdown must have cooked his acting skills, quite clear from the dribble he tweeted during lockdown that put me right off him & I used to be a fan.","
            2/10
            "
"shashi-56938","6 January 2023","The two stars are given for Dwayne & the other for the initial description of the story & elaboration of the characters(setting the tone ,types !!!). Else, i found everything to be unrealistic. Though there is an effort to define the characters, does not look convincing.So is the story line. Waited till the end only to have this question.Why was this movie made ? Why did i even want to see it !!I guess the answer to it is, the makers forcing themselves to have a super hero. Now it can be argued if the super hero is for the audience or for the producers to take them to the bank ;)All in all a movie that should be skipped.","
            7/10
            "
"lord_orsum","23 October 2022","First and foremost, I am a Marvel fan, but Black Adam is by far a better film than either Dr Strange in the Multiverse of Madness or Thor: Love and Thunder (the latter being the MCUs worst film to date).After more than a decade of wonderful MCU films, they have recently lost their way, with too much comedy and not enough drama or peril. Conversely, DC has spent a decade struggling to find the right balance of light and dark (tending too much to the latter), and their recent films have started to get that right (with the exception of the truly awful Wonder Woman 1984).Black Adam benefits from Dwayne Johnson's not inconsiderable charisma, and Pierce Brosnan brings some quality acting to a cast that seriously needs it.The plot is fairly standard and predictable, occasionally let down by some truly stupid decisions by the ""heroes"" (for example, when meeting a 5000-year-old super-being, who got his powers freeing his oppressed people, why would the first thing you say to them is to demand that they surrender and bend their knee to you?!?!?)The story occasionally touches on important questions, especially the one about a country that has been oppressed for years, yet no superhero has showed up until Black Adam appears. I would like to have seen this blatant hypocrisy more explored by the heroes, questioning what good they are actually doing in the world, and who they are actually helping.Well done DC; it took you long enough, but you got there in the end!","
            5/10
            "
"dimi_tris85","13 November 2022","I will start saying that the film has no plot and the really boring dialogues make it worse. The effects are good but that does not save the really silly things that happened. I had the feeling that I was watching a bad copy from Marvel. One mix of Daredevil-Antman-Spider-Man was there, then we had the Doctor...strange, the other one with the wings etc.No Humor, nothing was evolved with the characters. Nothing happens!Felt like they Filmed it in a week.They really did not had to say something new.And the film were better for direkt online streaming and not cinema.Sad but it does not worth it.","
            3/10
            "
"KelateRookie","4 December 2022","Man, who wrote the movie script? It is so bad until i am wondering, why i spend 2 hours of my precious life watching this bad scripted movie...Pitty actor like Dwayne Johnson & Peirce Brosnan, they are talented actors but totally wasted in this movie...& suprisingly Sarah Sashi acting is so decent, especially when she is bagging Black Adam to rescue her child, it is so ""huhhhhh"".....DC, not sure when will you start to lean, so far the best DC movie that we have along these years was only Justice League : Synder Cut, while the rest, need alot of improvement.....You should have taken the chance when Marvel movie are getting boring, & do something better...but yet, same disappointment.","
            4/10
            "
"TheAffableFool","2 January 2023","Super powered anti hero awakens after 5000 years of slumber, speaks fluent English, walks through walls for no reason where he could use doors, speaks in very questionable lines and within 30 minutes becomes entangled in a heroic plan to save a random boy he met briefly. Where action scenes are pretty good, full of explosions and superpowers the rest of this film is a total mess. The plot develops very quickly without allowing the main character to catch up so the whole thing is rushed and very cheesy. This could have easily been done so much better and smoother. I guess they wanted the anti hero to become a hero very quickly so they rushed through the plot and re-wrote his true nature as they pleased. It's a mess. Watch it for a silly movie night but considering I rewatched Zach Snyder's 4 hour justice league cut last night I can assure you this is a badly written action packed mess.","
            6/10
            "
"stuwright05","18 December 2022","I did look forward to this, but the trailer was better than the film, the story just wasnt very good, and theres just too much cgi when all the justice society are fighting, its like watching a scene from a ps5 game, there was no real character development so i wasnt really bothered with what happened to who.Its just an ok film, I love the rocks films, faster is in my top 10, now thats a great film. The worst character was definatly hawkman.I think the people saying this is great are either getting paid or are teens who like any superhero nonsense. The superhero genre seems to be going downhill since that last avengers film, which was great,but i think that hit the peak of things, and now its all been downhill. Maybe the new animated spiderman will be good, I hope so.","
            2/10
            "
"jpcjcpd","5 February 2023","It's a DC property. I haven't seen a decent one of their movies since Nolan's Batman, Man of Steel, Teen Titans go to the Movies or Shazam. Because it has ""The Rock"" in it, I allowed my expectations to rise.Sadly, this was an overlong, terribly written snoozefest. All the fight scenes are overly dramatic, with too many slow motion interjections and way overdone CGI. The story lacks any reason to care about the characters or coherency. The dialogue and character interaction is simply terrible (even the actors seem incredibly bored with it).When a character dies, and you don't feel any empathy or care it is a reflection of terrible writing. This movie has plenty of that.All in all, a waste of time and money.","
            1/10
            "
"reproductionstv","28 October 2022","I feel intellectually insulted after watching this cliche filled, money wasting, and slower than a sloth piece of junk.Why TF did I waste my precious Friday night watching this in the cinema??? If God gave me another chance, I would have given these tickets to the people I hate the most as a gift. Because I know they will suffer from watching the worst acting in humankind history.The movie feels like it's Avengers but bought on WISH, and it feels so cheap that my grandma in China even knows its a knockoff version.I want to use this movie in my future film classes to show how not to make a movie. This is the perfect example of how to treat your audience like kindergarten toddlers.","
            3/10
            "
"griffithxjohnson","25 October 2022","Uninspired, generic, & lazy writing. It looks flashy but cannot survive on VFX alone. An attempted balance of darkness & humor but lands in an awful middle ground that cannot lock in a tone. Characters are inconsistent..
..
Uninspired, generic, & lazy writing. It looks flashy but cannot survive on VFX alone. An attempted balance of darkness & humor but lands in an awful middle ground that cannot lock in a tone. Characters are inconsistent..
..
Uninspired, generic, & lazy writing. It looks flashy but cannot survive on VFX alone. An attempted balance of darkness & humor but lands in an awful middle ground that cannot lock in a tone. Characters are inconsistent.","
            1/10
            "
"firti","6 November 2022","Even we already heard very bad reviews we had a sunday evening free so we said why not! In 15 minutes into the movie we could easily see that this a low level action film with cheesy jokes(wanna be deadpool style jokes) and feels like a computer game after a while. There is a reason it says 12A as it is targeting 12-14 year old kids maybe they could call it Spy Kids featuring Black Adam the confused hero who is not sure what he wants and who he is.That was waste of our 1 hour 20 minutes as we walked we could not deal with it anymore and waste of our £18 which we could use it for new halloween movie i am sure it cant be worse than this.","
            3/10
            "
"whitestar_man","14 October 2023","Looks very pretty and lots of action, and that's about it on the positive front for me.Part cheap take on Wakanda, if Wakanda was Arab and taken over by bland cliche private military company.Part cheap wannabe knock off of Tomb Raider, Part cheap knock off of pretty much every comic book movie with what I assume are meant to be funny scenes that are flatter than a crepe.I didn't expect much, but even then it disappointed. It lacked soul and purpose other than to further bury DC movies.Even the action scenes are a let down. Yeah lots of CGI and explosions but there is no gravity to them, you don't care who dies or why. Some are gruesome but even then just in a very clinical manner.There was no one character I cared about, good or bad. After 40 minutes I was done.In the end all that can be said is there is not just no reason to watch this, there was no reason for it to be made. Maybe a decade this would have been OK but there is so much of this stuff, that something this bland was bound to fail. It's not even so bad it's funny or worth watching to see a train wreck.It's bland meh with lots of CGI.","
            1/10
            "
"Vodkajimovic","9 November 2022","Black Adam is so noisy, so visually unappealing, it will make you nauseous. The movie never takes 5 minutes to rest or to explain anything. Its humor is dry and ground-level. The characters have no charisma whatsoever. I walked out of it after 30 minutes. It's all just references as well, going ad far as to compare a stand-off with ""The good, the bad and the ugly"" to a meaningless scene theta takes place literally 5 minutes later. The visual effects are pretty awful too. I'll say it again; this movie is loud, headache-inducing loud. I will keep doing what I was doing before and just stick to Batman films when it comes to superheroes. Save your money. Skip this trash.","
            2/10
            "
"bolomark","3 January 2024","I wanted to like this movie but this movie BOMBED. Sure, lots of action alright provided you can get past the horrible CGI and people running in place. Lacks emotion and they crammed too much to make an action movie without much of a storyline and bland plot.The CGI is something that I couldn't get past. If I wanted to watch people run in place I would go to the gym. The kid did okay but the movie was really just explosions and destruction, and did I mention, IT'S ALL HORRIBLE CGI? Apologize but it's that bad.Pretty sad for Dwayne Johnson. They needed to have some humor in it. It seems like it's a 10 hour movie because of not having much of a storyline. Some action movies can be great is they have something, anything to go with it, you know, humor, drama, horror, anything but nope, just a monotone single emotion movie. This movie bombed bigtime.","
            1/10
            "
"skullnight-76896","2 December 2022","Wanna be marvel the a fight scene reminds me of infinity war marvel hawk man (hawk eye ) dr fate (dr strange Adam smasher ( dead pool wanna be suit with ant man powers nothing has been good since the peacemaker show I wish I could you the time stone and go back cause I like both universe but I mean dc is slacking. I will stick with marvel until peacemaker season 2 comes out or another suicide squad film cause I liked the last one also I like titans so I mean I ain't gonna complain so much about those but this come on man stop trying to copy marvel this movie biggest waste of god damn time come on dc step it up.","
            6/10
            "
"nathanchasewomack","21 October 2022","This was nothing but a monument to Dwayne's massive roided up ego. No one wants PG13 Black Adam. The Rock is waaaaaayyyyyyy to old. Nothing will come from this bloated, repetitive, bad cgi wannabe popcorn flick that utterly fails. You think the new heard of WB is gonna do another one? Think again. He's there ""trim the fat"" & reboot ALL of the DCEU. IOW cheap stars & flicks and as many eyeballs on them as possible...creativity & stars will take a backseat. I'd make a joke here that Mark Wahlberg will be the next Superman & battle Rock Adam, but they can't afford Wahlberg once let alone Johnson twice.","
            1/10
            "
"motorzbh2002","2 January 2023","The movie is boring. I mean I would rather watch C-SPAN instead of this movie. Luckily It was on HBO and I could play on my computer in the same time. I am sorry but I am bored with the superhero movie type. In the beginning it was OK. But in the last ten years the invasion of superhero movies become unbearable. Let's face it, all the super heroes are the same. The same pathetic fights with heroes flying through the air ( boooring) crushing in the buildings and fighting with bad guys who are slightly less powerful . The story makes no sense. He is a god , se is the devil, I am the father of the hero blah, blah, blah. To be ""original"" they come with an Egyptian god but they use an Samoan actor. Also Teth? Kinda Jewish. When I was a kid I use to read comics with superheroes. I was ten and i like to make fun of them because on a paper magazine you can draw or change the words.","
            2/10
            "
"pedrotremacoldirossi","26 November 2022","A complete insult. Way worse than movies like Morbius and Justice League. Bad comments here are spot on and there is no way that good commenta are legitimate. There is nothing good about this movie - the individual with wings is the most annoying character in a DC/Marvel movie by a long shot. Also he has no powers and gets beaten by Black Adam multiple times without any injuries? How's that possible?The acting is so poor all around - particularly from the Atom kid, above said guy with wings, and pretty much everybody else.Do not watch this, no matter what. I defied the negative reviews because only wanted a fun and entertaining movie and now I deeply regret my decision.","
            6/10
            "
"jusglenn","21 October 2022","I really wanted to like this movie, but i just couldnt. The whole thing just felt rushed. Imo, the JSA didnt need to be in this movie. The exposition dump at the beginning, shouldve been the first hour of the movie. Bc its so rushed, there is zero emotional impact. Dr. Fate deserves more. He is a powerhouse in the DC pantheon, and to be just thrown in like a sidekick really didnt sit right with me. The only one that shouldve been in the movie was hawkman. Since he is an archeologists in the comics, it couldve meshed really well if he found him and tried to guide to be a hero. Another missed opportunity. However, hawkman and dr.fate saved the movie. The fight scenes and cinematography were great tho. And why have child actors been so horrid lately? The little boy was terrible. Ik they couldve found someone better. I enjoyed it but it just felt hollow. The soundtrack was pretty awesome tho. Kids will love this movie tho, but if youre an honest movie critic, youll tear it apart.","
            3/10
            "
"veritybingo","18 November 2022","The story had the potential of a grand epic, but... once again we are given yet another tie-in to an existing franchise where everyone is blasé about gods & superheroes, like so what, we've seen it all before. This is not storytelling. It seems this 'film' was engineered by and intended for gamers.The effects pretty much inspire no awe, the script is bland and unoriginal, the acting is unbelievably dull.. Though Dwayne does look the part and has successfully avoided bringing his comedy brain to work as he should.The only entertaining character is Kamir (Mo Amer) who seems to have been written by somebody else and has the only identifiable trace of personality in the film whatsoever.","
            2/10
            "
"jarkko-15938","16 December 2022","I have enjoyed a lot of this genre movie in the past. But to be honest..this movie has nothing to say, all it is is special effects by a computer..and not so great ones. I think that the producers knew this and for all that in mind they decided that they should use Dwayne Johnson as a Lead caracter..boy were they wrong. D can only carry for so far..And another think I'd like to put out is the special effects..those are not you would see in a movie like, for example, in Avatar..it is like a ten year ole made teen. I wanted to like it..but this one I had to skip more than one scene🙄 But hey..you have to see it to believe it!","
            5/10
            "
"rjgrund-123-603438","17 December 2022","After all the hype and promotion I was expecting so much more than this mess. If this was the Rock's passion project I would hate to see what it would have been if it wasn't. The script was weak and the characters one dimensional. The secondary characters were cartoonish. Whoever wrote this had no clue how to write a superhero film. All they had to do was watch some Marvel movies. The casting left a lot to be desired. Outside of Dwayne Johnson it looked like everyone was phoning their performances in. The editing and effects were not on par with the type of film this desired to be. And the director had no clue what he was doing most of the time. Another bad choice in my opinion.From the beginning it was off to a bad start with the voice over background story that could have been told later, and was, in brief shots. The first ten minutes were unnecessary. Cut another 20 minutes and this film would have flowed better. And then there is the Henry Cahill Superman cameo at the end to remind us of that mess. And to think that's the last time we will see Cavill's Superman. I can see why this film didn't make money. No one wanted to see it twice. Even for free I know I don't.","
            9/10
            "
"lucaslunt","29 October 2022","Awesome movie!! Great action and doesn't succumb to the ""woke"" movement that have destroyed movies for the past 2 years. Don't listen to the critics, probably one of DC's top films and the audience score really shows it.If you want excellent action, decent story, and nothing to do with Hollywood politics trying to push some dumb point down your throats than watch Black Adam. I beg everyone to rate this movie high so that DC/Marvel/Sony and any other superhero/sci-fi studio realizes that what we want is bad ass action, amazing characters, good story, and to stop ruining our beloved movies by trying to be ""woke"". We're already aware of such subjects from our everyday life and movies are meant to be entertainment.","
            6/10
            "
"phantomkrome","20 October 2022","Honestly felt like the whole marketing campaign was super overdone and filled with a lot more lies that what other movies do. It's a very messy movie and struggles to find a purpose and decent end goal, the story is very very weak and Black Adam's character is EXTREMELY plain and one dimensional, no character development. JSA was such a wasted potential especially with a solid cast. Hawkman and Dr Fate out shine Atom Smasher and Cyclone but are but even then these characters are not well written. Hawkman becomes the good character that never agrees with the main character and always wants to fight him (very cliché). Visuals were 7/10 but the direction ruined it for me, the director definitely tired a lot of what Snyder did in MoS and ZSJL but with a dollar store level of execution. Everything in this movie feels forced. Black Adam's emotional backstory, his people's champions thing and even the final credits scene, all feels like it was squeezed in. Felt like they had like 2-3 major ideas and everything else was forced in. In terms of the general action, it's actually not bad, again very much inspired by what Snyder does with poor execution. The intro fight was actually very good and the Black Adam escapes scene was great as well but the rest of the movie had pretty terrible action, especially the 3rd act, except for the Dr Fates fight scenes in the 3rd act, I thought it was pretty good, but definitely could have improved on it significantly with a few tweaks, this again goes back to weak screenplay and direction. Also I hate the weird Hollywood Mexico colour grading/filter, everything was all yellowish and I hate when Hollywood movies do that, usually DC refrained from this but this was a terrible choice.Overall it isn't a terrible movie and probably is good enough to be a 7/10 but I think for most people it's gonna be a 5/10 and honestly the 6/10 is for the TERRIBLE marketing scheme and completely misguiding the audience. I don't believe The Rocks gonna save DC, not until I see better results. I think everything he did was just a massive promotion for the movie. Especially the post credit scene, it was 100% a later addition just to get more audience.","
            9/10
            "
